Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
ccd30f93c7777d2c0d489733f3e2d1af1cc85a5dfb126b6907c535eb1be3a14e,2016-05,Staffordshire Police,Staffordshire Police,-1.862410,52.897784,On or near BRIDGE STREET,E01029460,East Staffordshire 003B,Investigation complete; no suspect identified
0d87656f87b0a2f6e643d9f69e33aea920360e44fa7660379976a774cebc30a0,2016-05,Staffordshire Police,Staffordshire Police,-2.039444,52.657720,On or near FALCON CLOSE,E01029624,South Staffordshire 004D,Investigation complete; no suspect identified
8f2d9fd7917d6e7e5b76e8a611704a444ce5ffe67d4960e9be43d426b8ebe539,2016-05,Staffordshire Police,Staffordshire Police,-2.033714,52.683783,On or near TAME GROVE,E01029360,Cannock Chase 012B,Investigation complete; no suspect identified
d6dbda4ca4583754838aaa3d8ee2c4799faec70b37c1ea1d3920efec6b60f225,2016-05,Staffordshire Police,Staffordshire Police,-1.846112,52.693002,On or near IRVING CLOSE,E01029511,Lichfield 007B,Investigation complete; no suspect identified
cf2fccaf8d89824202a36985c23a52afc57f9a08a27b8fad87f014a99539cc13,2016-05,Staffordshire Police,Staffordshire Police,-1.646426,52.823382,On or near MORLEY'S HILL,E01029434,East Staffordshire 007A,Investigation complete; no suspect identified
4be02eec6243c1c8a9973c5d1a59bb785b410f33be9ea17fc026641a65b4f659,2016-05,Staffordshire Police,Staffordshire Police,-1.598962,52.803131,On or near QUEENSLAND CRESCENT,E01029468,East Staffordshire 010A,Investigation complete; no suspect identified
204515b12d416327f6448f11f4a0fd9227ec6c643a31ddb9542828e22f45e316,2016-05,Staffordshire Police,Staffordshire Police,-1.941560,52.769813,On or near WOLSELEY ROAD,E01029402,Cannock Chase 001E,Investigation complete; no suspect identified
26537ef4fe69758ef38708a1068ea6042c751b77290f363c62e2f9a877385d2a,2016-05,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
716db7b1291da0c124cda90fec88b67d440c2bf87fea9ba6ccda908249b97a4a,2016-05,Staffordshire Police,Staffordshire Police,-2.027118,52.685960,On or near HALLCOURT CLOSE,E01029360,Cannock Chase 012B,Investigation complete; no suspect identified
2855c91a784c497a03a15cc2a0431f2deac94b97e68b9629cd88299461bd6b81,2016-05,Staffordshire Police,Staffordshire Police,-2.019568,52.708085,On or near JAMES STREET,E01029357,Cannock Chase 007D,Investigation complete; no suspect identified
023701a62afd68077394f73b1b69e837a80adb05ce003ad28c778e67b1935558,2016-05,Staffordshire Police,Staffordshire Police,-1.688803,52.851233,On or near PINFOLD CLOSE,E01029465,East Staffordshire 004E,Investigation complete; no suspect identified
fa78a30e6c2dbf303b67f16413d44b5971b89b86b6b3d8b5119ace384b6fa57c,2016-05,Staffordshire Police,Staffordshire Police,-1.837919,52.688092,On or near BEACON STREET,E01029491,Lichfield 007A,Investigation complete; no suspect identified
20f4ce29157befe3f81ffadb4a836b7f08fc412f92f7a5bca47f47424b1eba0e,2016-05,Staffordshire Police,Staffordshire Police,-2.126071,52.977972,On or near Petrol Station,E01014312,Stoke-on-Trent 029D,Investigation complete; no suspect identified
75de0255fa57e902341dcd9e9d843bfc9762b58f948806e34b4a01daa23b38ff,2016-05,Staffordshire Police,Staffordshire Police,-2.163738,52.970896,On or near MAGDALEN ROAD,E01014236,Stoke-on-Trent 032B,Investigation complete; no suspect identified
f5cbae2a6706f96c718c1283e6d3c3bd72b5d2711e5313c9d20467bc25d3c9f6,2016-05,Staffordshire Police,Staffordshire Police,-2.196190,53.024809,On or near PEBBLE MILL STREET,E01014285,Stoke-on-Trent 015B,Investigation complete; no suspect identified
909eb3e3a9d3190cea1c71345224558cd0e0f7221210d7838a948deff08cb959,2016-05,Staffordshire Police,Staffordshire Police,-2.137081,53.059230,On or near PICKMERE CLOSE,E01014272,Stoke-on-Trent 007F,Investigation complete; no suspect identified
f3c819be71e04371741279a6db03c16751a2d26a07e12332f9a8e4e2dfa7cec4,2016-05,Staffordshire Police,Staffordshire Police,-2.146078,53.023910,On or near WINSTON PLACE,E01014219,Stoke-on-Trent 014B,Investigation complete; no suspect identified
6d2b6d5ec0a7912f088b08f29473d1cd711cbecf1451979e562684b5b93b9234,2016-05,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
8d86b9befd825f6c313500ad1c21a1e6f226ccbc6da4236a73b44f0684a3d3eb,2016-05,Staffordshire Police,Staffordshire Police,-2.166034,53.018122,On or near Supermarket,E01033216,Stoke-on-Trent 016G,Investigation complete; no suspect identified
d504b3ee3add1711652cc0b016628c4528b3b06dd918f0dfa23ab0677d45c757,2016-05,Staffordshire Police,Staffordshire Police,-2.136298,52.976531,On or near LANSDOWNE STREET,E01014309,Stoke-on-Trent 027B,Investigation complete; no suspect identified
addbbbeab2629fa5f6d933c814413cc5d0e636646997d2c275c4c75e42c431ed,2016-05,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
69a00e22adc26326498d9a56ce171b2c2c8ccaf9e2c0d643d00825d530b98e12,2016-05,Staffordshire Police,Staffordshire Police,-2.173475,53.026139,On or near Shopping Area,E01014287,Stoke-on-Trent 015D,Investigation complete; no suspect identified
28313c6f774f10a3ffa0d67b78d7e7facb8a806d22cb5ec89e2d97ebda0a69a6,2016-05,Staffordshire Police,Staffordshire Police,-2.268327,53.004370,On or near Further/Higher Educational Building,E01029576,Newcastle-under-Lyme 012A,Investigation complete; no suspect identified
a5a364321a9f7a099a75bfb1720336ae1465cf922845ce58d66e41bfdd4b9a06,2016-05,Staffordshire Police,Staffordshire Police,-2.199981,53.051374,On or near SCOTIA ROAD,E01014252,Stoke-on-Trent 009D,Investigation complete; no suspect identified
7823aca73cd04e09af97433fbc5b6345c0a33f7fd12dee30c7c5bbc3207c6e26,2016-05,Staffordshire Police,Staffordshire Police,-2.137863,52.990876,On or near KING STREET,E01014302,Stoke-on-Trent 022D,Investigation complete; no suspect identified
816350e5a39c18e0e25b8c04ea1b2d6e904262332d563ed669505156897f247f,2016-05,Staffordshire Police,Staffordshire Police,-2.175805,53.027304,On or near Shopping Area,E01014287,Stoke-on-Trent 015D,Investigation complete; no suspect identified
f5c07ec990e6c173b74b4239ac00919cf570a7bf8e46af809810554c1dc7cd4b,2016-05,Staffordshire Police,Staffordshire Police,-2.239281,53.004010,On or near EMERY AVENUE,E01029600,Newcastle-under-Lyme 014D,Investigation complete; no suspect identified
4d820fffbeb7f807e625646d0bbb06a33a21768f94b0787f299b353c2ba15256,2016-05,Staffordshire Police,Staffordshire Police,-2.164351,53.030278,On or near Supermarket,E01014329,Stoke-on-Trent 013D,Investigation complete; no suspect identified
20a34d91fb9c93c54514082636954db01a7014d370fa631d6297755fbf324332,2016-05,Staffordshire Police,Staffordshire Police,-2.176159,53.026395,On or near Shopping Area,E01014287,Stoke-on-Trent 015D,Investigation complete; no suspect identified
a7b4b547b69ea62b0238358dc288c4293129326d8eaf9523e4d83400ab03b75c,2016-05,Staffordshire Police,Staffordshire Police,-2.151307,53.022636,On or near Petrol Station,E01014230,Stoke-on-Trent 014F,Investigation complete; no suspect identified
32d50fda85d3de1b88d5478d73cdfc658bac3e835b229be50f14a003d39b4939,2016-05,Staffordshire Police,Staffordshire Police,-2.161207,53.062912,On or near Supermarket,E01014336,Stoke-on-Trent 004D,Investigation complete; no suspect identified
d9aea6f8176823949d1cd10065ebeb26b7b47c97a785e4024ff9fe6624537bff,2016-05,Staffordshire Police,Staffordshire Police,-2.195586,53.055912,On or near NORRIS ROAD,E01014244,Stoke-on-Trent 006D,Investigation complete; no suspect identified
a77df3af4f948a125f7d50a359530121c98c83c9bdb5bbbb72ff4a752c104307,2016-05,Staffordshire Police,Staffordshire Police,-2.176159,53.026395,On or near Shopping Area,E01014287,Stoke-on-Trent 015D,Investigation complete; no suspect identified
d47e2e6ee8efc504e856471d6d89fdf21816eb46f148a9e200300d6055c40087,2016-05,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
4f356b975099125616f6ac4240967ece68162a9895a562913536537312e160d1,2016-05,Staffordshire Police,Staffordshire Police,-2.178153,53.025323,On or near GITANA STREET,E01014287,Stoke-on-Trent 015D,Investigation complete; no suspect identified
880af5c9af11c4974125431c95215c8729b9c39ee30e4005bec9209b82639e95,2016-05,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
40e51d61764d58e4c81b18e0865a2d0f0c98ade67b801f0f46ccdd169a6cfc94,2016-05,Staffordshire Police,Staffordshire Police,-2.174396,53.025418,On or near Shopping Area,E01014287,Stoke-on-Trent 015D,Investigation complete; no suspect identified
778043e3af9480853d9d604676725484b3bc160f49a14d5e63422fbe82a9187f,2016-05,Staffordshire Police,Staffordshire Police,-2.151911,53.033306,On or near WIDECOMBE ROAD,E01014325,Stoke-on-Trent 010C,Investigation complete; no suspect identified
91ca72c871c54796c8fbd1b59392acd390bd53c65fe337f962fd4fdd652c7768,2016-05,Staffordshire Police,Staffordshire Police,-2.120215,52.992765,On or near DEANSCROFT WAY,E01014301,Stoke-on-Trent 025B,Investigation complete; no suspect identified
5494f80a0602dce818f7593142a3c7509c09d7adb0e7b318a2aec3bbcb35aa9b,2016-05,Staffordshire Police,Staffordshire Police,-2.163118,53.062991,On or near TRINER PLACE,E01014336,Stoke-on-Trent 004D,Investigation complete; no suspect identified
78621ca81271708a66a17c3ede663af885d594b5588f7489cb864933b90f9cf4,2016-05,Staffordshire Police,Staffordshire Police,-2.141273,53.049859,On or near Supermarket,E01014265,Stoke-on-Trent 007D,Investigation complete; no suspect identified
2f35baa419b8eeb60f285d8b992197ba6f12f96cf886825b13a6875a7ab00285,2016-05,Staffordshire Police,Staffordshire Police,-2.121294,52.793219,On or near MARY RAND CLOSE,E01029737,Stafford 012C,Investigation complete; no suspect identified
770b68d7cc8408f0795f1c4d523645d0c16be95399f6880534886cd72ce660f4,2016-05,Staffordshire Police,Staffordshire Police,-1.638239,52.803194,On or near DUKE STREET,E01032896,East Staffordshire 011F,Investigation complete; no suspect identified
4321e2a0847a3c2a613684dab20ff56fea65b1bf4bbc2b12801960d718d948a4,2016-05,Staffordshire Police,Staffordshire Police,-1.631163,52.799729,On or near Further/Higher Educational Building,E01032898,East Staffordshire 011H,Investigation complete; no suspect identified
7219a154aa096ea98decb319b89533933613e3e45601664f953a87179bd131da,2016-05,Staffordshire Police,Staffordshire Police,-2.115029,52.812948,On or near CROOKED BRIDGE ROAD,E01029694,Stafford 010C,Investigation complete; no suspect identified
e1e3f6706c8d477713e770d1c32aec16126e333dae6e52217b75c09f58b58105,2016-05,Staffordshire Police,Staffordshire Police,-1.996894,52.702370,On or near KINGS AVENUE,E01029393,Cannock Chase 008E,Investigation complete; no suspect identified
66a07ae6e1a0504b5070e64d077b37b2dbab2ec4ead561567457f7df3d262e47,2016-05,Staffordshire Police,Staffordshire Police,-2.212177,52.529432,On or near THE HEATHLANDS,E01029678,South Staffordshire 013G,Investigation complete; no suspect identified
a9f4c70b26b0fc34a7f88bc59a96b34f7c2c14f1a0a8519051de7b3b482199fe,2016-05,Staffordshire Police,Staffordshire Police,-1.666840,52.635549,On or near PETERHEAD,E01029822,Tamworth 003C,Investigation complete; no suspect identified
c9fdbfd50d55831f5cf23227b82a2db4f22aae2682fbb0268c539a2956902216,2016-05,Staffordshire Police,Staffordshire Police,-1.896176,52.745133,On or near RUGELEY ROAD,E01029481,Lichfield 001B,Investigation complete; no suspect identified
2b9e0e72006fea072f6c38299f13df3c3dbe7bafc3a32e20f0fe8fd7262061b6,2016-05,Staffordshire Police,Staffordshire Police,-1.955480,52.767527,On or near CANAWAY WALK,E01029368,Cannock Chase 001A,Investigation complete; no suspect identified
a726deef93e61398c977ee8e136ed632dc1227bb9b3d0fab7b45c9105459badc,2016-05,Staffordshire Police,Staffordshire Police,-1.638239,52.803194,On or near DUKE STREET,E01032896,East Staffordshire 011F,Investigation complete; no suspect identified
cde1a511c5ce5ac3667a911292c8665ced969fe56566d73ee767a0700ca64908,2016-05,Staffordshire Police,Staffordshire Police,-2.111916,52.813994,On or near FARADAY ROAD,E01029692,Stafford 009A,Investigation complete; no suspect identified
b78ce5e261db1a71052501a9f9988265ac49bf8927d7d109296b9b603f97d4fd,2016-05,Staffordshire Police,Staffordshire Police,-2.039801,52.659932,On or near HATHERTON STREET,E01029621,South Staffordshire 002A,Investigation complete; no suspect identified
1893b9b9d15d14e789a783ffd94b716610d726850548d515369b3d4b4d7be842,2016-05,Staffordshire Police,Staffordshire Police,-2.039801,52.659932,On or near HATHERTON STREET,E01029621,South Staffordshire 002A,Investigation complete; no suspect identified
2608211e5b6bb7ba669bcbd37e9370ca71f0be85b40b83e3bb75c2aa9a9a9cd0,2016-05,Staffordshire Police,Staffordshire Police,-1.641719,52.615824,On or near MALDALE,E01029855,Tamworth 008A,Investigation complete; no suspect identified
6c6d29d031210460f007db62184b63aea3bbf8df5cba832f19f2d340b11b7031,2016-05,Staffordshire Police,Staffordshire Police,-1.846532,52.691276,On or near STAFFORD ROAD,E01029511,Lichfield 007B,Investigation complete; no suspect identified
5d001918000089ecdb43fee28a3a3da9dd0d2de0289c0dc1d039c0dd3bc265ec,2016-05,Staffordshire Police,Staffordshire Police,-2.122678,52.815979,On or near NORTH PLACE,E01029689,Stafford 010A,Investigation complete; no suspect identified
00ad9827825aa062d84248974dd337665014948312b862caf3de21642187b242,2016-05,Staffordshire Police,Staffordshire Police,-1.828163,52.682252,On or near Shopping Area,E01029526,Lichfield 004E,Investigation complete; no suspect identified
6a3992b16c3c147d92a0ca12af9f6d3bf9e9c8ed09888b666982a56922723014,2016-05,Staffordshire Police,Staffordshire Police,-2.038603,52.708944,On or near BRACKEN ROAD,E01029647,South Staffordshire 002C,Investigation complete; no suspect identified
98ea0d157af953543c61ad85a8aa0ae3c67057a1f46a6a747436a49e90b3ff06,2016-05,Staffordshire Police,Staffordshire Police,-1.628878,52.822493,On or near PRINCESS WAY,E01029428,East Staffordshire 008C,Investigation complete; no suspect identified
1a361fb2cd39e86b34bc6b99b4e5a5362a8643a68399cafe5cfc77fd5e94cf67,2016-05,Staffordshire Police,Staffordshire Police,-1.666169,52.793594,On or near SPINNEY ROAD,E01029413,East Staffordshire 013A,Investigation complete; no suspect identified
249b74dd8ef33c01ad30e3c2d4306bab2ffedc7c34db43d1867706653ea16bae,2016-05,Staffordshire Police,Staffordshire Police,-2.036004,52.680555,On or near Supermarket,E01029361,Cannock Chase 012C,Investigation complete; no suspect identified
4abdd0f72f5a5d219f5e0b2dfb39662497168f4fffc515cbe3bb4613b60d58c2,2016-05,Staffordshire Police,Staffordshire Police,-1.824476,52.683038,On or near Parking Area,E01029526,Lichfield 004E,Investigation complete; no suspect identified
fca90c87573c34b28ff367760d6ee5d2601375c8bbbcf3c8bddffa57450e7909,2016-05,Staffordshire Police,Staffordshire Police,-1.630343,52.803718,On or near Parking Area,E01032896,East Staffordshire 011F,Investigation complete; no suspect identified
82a2896855910d258577697197f14c12ebb107f1315c30f7e87fd591f73e9214,2016-05,Staffordshire Police,Staffordshire Police,-1.957650,52.761648,On or near BRINKBURN CLOSE,E01029370,Cannock Chase 001C,Investigation complete; no suspect identified
9873c76418635a82b5944de889cb5d7eec903af7e960bddd52862d36865feef5,2016-05,Staffordshire Police,Staffordshire Police,-1.935322,52.758708,On or near Parking Area,E01029404,Cannock Chase 002E,Investigation complete; no suspect identified
2460a395c8f610832232db83e1a91cb3c5e64c8cc0bcba6b04750d4887edbe1a,2016-05,Staffordshire Police,Staffordshire Police,-1.841633,52.687737,On or near Supermarket,E01032899,Lichfield 004F,Investigation complete; no suspect identified
2ed26b165563a25324e8299931214c0a7b10e8c4ad3b8f5c3a14d15bde50d045,2016-05,Staffordshire Police,Staffordshire Police,-1.932724,52.761610,On or near BRYANS LANE,E01029404,Cannock Chase 002E,Investigation complete; no suspect identified
7efc7dd9c99c8e8f8356384731aec75c3e872b0282ae47fc7b01bc3b0e8f9d5a,2016-05,Staffordshire Police,Staffordshire Police,-1.602270,52.798216,On or near WEDGEWOOD CLOSE,E01029418,East Staffordshire 012A,Investigation complete; no suspect identified
8ff4071a5cffa3e35dc96672be40a0c9e0fcc165ee0956041e26366c93faf99c,2016-05,Staffordshire Police,Staffordshire Police,-2.017106,52.657591,On or near Parking Area,E01029644,South Staffordshire 005E,Investigation complete; no suspect identified
fafd66bed13fefec94c54ff3d57cc9651615fb96079a86d3707c236c325545b6,2016-05,Staffordshire Police,Staffordshire Police,-1.934845,52.760712,On or near Supermarket,E01029404,Cannock Chase 002E,Investigation complete; no suspect identified
74cef56d06af6e6ee00c8d631b683fd935759bea18b3c71fdff1124e6666c521,2016-05,Staffordshire Police,Staffordshire Police,-1.620932,52.838712,On or near ST MARY'S DRIVE,E01029458,East Staffordshire 005E,Investigation complete; no suspect identified
a1d1e9cfa5b4376c45d36e812cdd92b3d2fa999bed5fda24e9debaad074a41e8,2016-05,Staffordshire Police,Staffordshire Police,-1.635149,52.803814,On or near Supermarket,E01032896,East Staffordshire 011F,Investigation complete; no suspect identified
6ce631d20979812a154a479fc5323f342b46a23d77a28b431ef7b5b37854b142,2016-05,Staffordshire Police,Staffordshire Police,-1.646426,52.823382,On or near MORLEY'S HILL,E01029434,East Staffordshire 007A,Investigation complete; no suspect identified
caa3f3e51afc4c19155b086e9022a3cb63c8f909c1e59d97d3de135e671a3bdb,2016-05,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
b9e604479352d38d59af24194e9f502a0a4da6a1b782721cdb7348b424644066,2016-05,Staffordshire Police,Staffordshire Police,-1.904027,52.643575,On or near LICHFIELD ROAD,E01029523,Lichfield 011E,Investigation complete; no suspect identified
b7472227cb8211bc58373c423d1fe7a91b4e366b904d54362c53aa4c588a920d,2016-05,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
c40f1603a31a42b3bb0074c347d3ff3c94e45173c1ff7a139537907741f2fc56,2016-05,Staffordshire Police,Staffordshire Police,-1.944019,52.678318,On or near CANNEL ROAD,E01029497,Lichfield 006E,Investigation complete; no suspect identified
2e55fd034a98079aea1cf465ca35d0c43196233ab0e3316d05b6dca2305cf114,2016-05,Staffordshire Police,Staffordshire Police,-1.680333,52.663715,On or near SYERSCOTE LANE,E01029516,Lichfield 008A,Investigation complete; no suspect identified
aaa9b18483590e5db565f00f89998791c3ece620b9f9c3349517860e4fb55e90,2016-05,Staffordshire Police,Staffordshire Police,-1.865482,52.899280,On or near HIGH STREET,E01029460,East Staffordshire 003B,Investigation complete; no suspect identified
b6610725d817349f66f702d8b6b4b0620924a44c59079d0ff211fec2f955356e,2016-05,Staffordshire Police,Staffordshire Police,-1.700517,52.628924,On or near HIGH BROOME COURT,E01029835,Tamworth 002A,Investigation complete; no suspect identified
03270c53266a5b4c76315b9083aaeb4ace548b41feafb24688378951eeffaab4,2016-05,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
afef111fd4935e9dad0e51b8c247c97ad309d04812228878a596e4f726fe05bf,2016-05,Staffordshire Police,Staffordshire Police,-1.646426,52.823382,On or near MORLEY'S HILL,E01029434,East Staffordshire 007A,Investigation complete; no suspect identified
6ec3e537d9ebcec75d48fb03f4d52a284a56e8fa2e276ca13f87ddc011e36e2d,2016-05,Staffordshire Police,Staffordshire Police,-1.656027,52.808506,On or near Sports/Recreation Area,E01029446,East Staffordshire 009B,Investigation complete; no suspect identified
b542898c56a6ca78f13320f2e462e64cef8b0ba6678dbdeeb57fe6835dbd8769,2016-05,Staffordshire Police,Staffordshire Police,-1.656027,52.808506,On or near Sports/Recreation Area,E01029446,East Staffordshire 009B,Investigation complete; no suspect identified
214156d31f053227a52bb9ff99eb3f970a402f38a83441920fa10c16cdf34aa4,2016-05,Staffordshire Police,Staffordshire Police,-1.656027,52.808506,On or near Sports/Recreation Area,E01029446,East Staffordshire 009B,Investigation complete; no suspect identified
16946b2841f4e804febd3fc62a45c5f2c910864e2231f0254a5de50fad058b60,2016-05,Staffordshire Police,Staffordshire Police,-1.656027,52.808506,On or near Sports/Recreation Area,E01029446,East Staffordshire 009B,Investigation complete; no suspect identified
ba0244166c0956c743f422ba891a5727b6e3a5ff5070ba9528987a7d2d995551,2016-05,Staffordshire Police,Staffordshire Police,-1.664616,52.628810,On or near ANGELICA,E01029844,Tamworth 004E,Investigation complete; no suspect identified
228714f79a399825a6d4f4dfb388eff7b948dbb5334a584ebb6fdab04cf8359e,2016-05,Staffordshire Police,Staffordshire Police,-2.090405,52.636701,On or near A460,E01029635,South Staffordshire 007D,Investigation complete; no suspect identified
c9b6c3b41d1001ce7b65af8a1ae2254acf7c7b4979f584653ecb19cb7b394d65,2016-05,Staffordshire Police,Staffordshire Police,-1.696242,52.633893,On or near CHURCH STREET,E01029835,Tamworth 002A,Investigation complete; no suspect identified
ea57a5eac2a2b5eb6d7d076c05f145a28a8b480e915e22ef03ddb29214c087f2,2016-05,Staffordshire Police,Staffordshire Police,-1.649399,52.808073,On or near GRANGE STREET,E01029448,East Staffordshire 009D,Investigation complete; no suspect identified
7925d7c26cd694bf520772a64c3cf3f45243f39de59f1d07d1e5cacc6e8c1f10,2016-05,Staffordshire Police,Staffordshire Police,-1.645017,52.799700,On or near Sports/Recreation Area,E01029408,East Staffordshire 011B,Investigation complete; no suspect identified
a37ca6258b5e0503a670f3f4431513222025e0a8a7a193314332002d77f5767c,2016-05,Staffordshire Police,Staffordshire Police,-1.632314,52.832113,On or near GATCOMBE CLOSE,E01029454,East Staffordshire 005A,Investigation complete; no suspect identified
62e886e07521e6c03cfa58d917ab5904f8ee3e91636515de71312a16d9dafb2d,2016-05,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
3746b194e75ac174560934e16fe4ad68925679261834ca70dda1e32743f76710,2016-05,Staffordshire Police,Staffordshire Police,-1.632393,52.801603,On or near Shopping Area,E01032896,East Staffordshire 011F,Investigation complete; no suspect identified
2932473f2276cd48341a57e45298112a415711166ff14f72cf199737b63f3e45,2016-05,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
c38b4b7a01df528a7f24cc417fadd10b82b4c4bed1916da23482b607ace4a9b1,2016-05,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
8c74d381e9db34244a270f294cdca030aa17d257e4000629634aefcd093292fd,2016-05,Staffordshire Police,Staffordshire Police,-2.114798,52.798808,On or near TALBOT ROAD,E01029699,Stafford 010D,Investigation complete; no suspect identified
3fb6702ea6bf6e7dd48b085c6c48a2c1b2ed88cb3d4e35d1d744aea6a3130f78,2016-05,Staffordshire Police,Staffordshire Police,-1.841633,52.687737,On or near Supermarket,E01032899,Lichfield 004F,Investigation complete; no suspect identified
c627026391a743b664c172c6475a8e28789a75a6edf50b2ab2ef7600babc68f5,2016-05,Staffordshire Police,Staffordshire Police,-1.685766,52.607022,On or near ARUNDEL,E01029864,Tamworth 009E,Investigation complete; no suspect identified
3649f098dd20f24e222afca4951d6b9619b0fddf11be001b1a05695f8eeb6cb7,2016-05,Staffordshire Police,Staffordshire Police,-2.076473,52.966643,On or near A50,E01029702,Stafford 001A,Investigation complete; no suspect identified
b9f69d92f8efc91f53e17ba306841013868f642017c5b85c68d471090a75f094,2016-05,Staffordshire Police,Staffordshire Police,-1.659231,52.622160,On or near CARISBROOKE,E01029841,Tamworth 003E,Investigation complete; no suspect identified
7077e75a61f3aea21564eeff24bcb573567f8aaa3777070ce4fc31634ae99a45,2016-05,Staffordshire Police,Staffordshire Police,-2.076473,52.966643,On or near A50,E01029702,Stafford 001A,Investigation complete; no suspect identified
f730f65d5bb0873f653ced48e5184eb4075a75f266a7803765030a712608756d,2016-05,Staffordshire Police,Staffordshire Police,-1.723039,52.644288,On or near LORTON,E01029847,Tamworth 001B,Investigation complete; no suspect identified
339d005082672aaddd2c9c256f4c97fcc5e666d072e6a02a967917b31d017994,2016-05,Staffordshire Police,Staffordshire Police,-1.704273,52.650329,On or near A513,E01029846,Tamworth 001A,Investigation complete; no suspect identified
88eb489ab626711806a2c63495b856505c55b310b0c80e84143f59186ab22c8a,2016-05,Staffordshire Police,Staffordshire Police,-1.676075,52.623609,On or near JOWETT,E01029825,Tamworth 006A,Investigation complete; no suspect identified
b22edbf53d6442c79d2348908259d254f31bc23dfd5675aa7b671c7eb76d5b47,2016-05,Staffordshire Police,Staffordshire Police,-1.652513,52.634834,On or near TREFOIL,E01029824,Tamworth 003D,Investigation complete; no suspect identified
f60b621491ee7e17a8ba6b7ab3aaba01e81cc9efe2e24bcec782880055d660c2,2016-05,Staffordshire Police,Staffordshire Police,-1.672438,52.620013,On or near A5,E01029829,Tamworth 010A,Investigation complete; no suspect identified
fc401b213b35683e2b42094058d8d6cff8a95a41e85afca8ebcd60eaf3ef8233,2016-05,Staffordshire Police,Staffordshire Police,-1.675878,52.628257,On or near Parking Area,E01029830,Tamworth 006E,Investigation complete; no suspect identified
091466a0b51e4f31359ba733a34926b0228600caba8926c35f46dbfe42d3ae82,2016-05,Staffordshire Police,Staffordshire Police,-1.806309,52.680196,On or near Petrol Station,E01029484,Lichfield 005B,Investigation complete; no suspect identified
4a9bced49f750b71f6a295e48d21af7ffd9695d41074765ade0f86d7f87a47cb,2016-05,Staffordshire Police,Staffordshire Police,-1.826944,52.683752,On or near CONDUIT STREET,E01029526,Lichfield 004E,Investigation complete; no suspect identified
0576a7d2af75a66e5a0586acb4cb0528520c81a69759e3dfb40da170eb012262,2016-05,Staffordshire Police,Staffordshire Police,-1.701470,52.625555,On or near Supermarket,E01029837,Tamworth 005B,Investigation complete; no suspect identified
ea5a1e813c54adebceeab550434c1f59cc7461312570a4bc6ce557b77ca2f270,2016-05,Staffordshire Police,Staffordshire Police,-1.696709,52.615447,On or near Sports/Recreation Area,E01029504,Lichfield 012D,Investigation complete; no suspect identified
a57934c6bae189325afa32509cd179c2bec5d4db81b7aff906dddb3714e7f7ac,2016-05,Staffordshire Police,Staffordshire Police,-1.677827,52.630509,On or near ROSEWOOD CLOSE,E01029831,Tamworth 004B,Investigation complete; no suspect identified
fbf7d4fed32ed984472af36579aa17bdcc50a92241cb12787ba5462314e619d0,2016-05,Staffordshire Police,Staffordshire Police,-1.869728,52.891248,On or near LILAC CLOSE,E01029459,East Staffordshire 003A,Investigation complete; no suspect identified
4fa0f8c0fafc8a2d97c5c8b96d7be2b725d9bcca45d1ec449013646b68affe95,2016-05,Staffordshire Police,Staffordshire Police,-1.630384,52.804204,On or near WORTHINGTON WAY,E01032896,East Staffordshire 011F,Investigation complete; no suspect identified
01a660648ec84ed1184132c5ade9dde181ecf650949de016fbc210312e2ed827,2016-05,Staffordshire Police,Staffordshire Police,-2.189196,53.102477,On or near BROOK STREET,E01029772,Staffordshire Moorlands 004C,Unable to prosecute suspect
21ede1fef737c66b9a6b076ee348b910375122e22da8ef44f98e93b0d8db9d97,2016-05,Staffordshire Police,Staffordshire Police,-2.101144,52.992055,On or near PARK HALL AVENUE,E01014365,Stoke-on-Trent 024C,Unable to prosecute suspect
21ede1fef737c66b9a6b076ee348b910375122e22da8ef44f98e93b0d8db9d97,2016-05,Staffordshire Police,Staffordshire Police,-2.101144,52.992055,On or near PARK HALL AVENUE,E01014365,Stoke-on-Trent 024C,Unable to prosecute suspect
18862d074f5253fd506c0781de4163a195feedade340ac9ecaf315f7e23a693c,2016-05,Staffordshire Police,Staffordshire Police,-1.663181,52.619438,On or near GRESLEY,E01029840,Tamworth 007A,Unable to prosecute suspect
e09b8f8edeb97aebc36f2c7c72a5d8c6c352942c7039d5e5e04f88377ed96762,2016-05,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
