Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
19a23214b4f59af090d6591ee6fd04e41c6cb811482419b3aa22aa778db409a8,2016-03,Staffordshire Police,Staffordshire Police,-2.016887,52.702611,On or near HORTON CLOSE,E01029350,Cannock Chase 008B,Investigation complete; no suspect identified
31918b7d6f91019e30bcd014f7b5494501d71b57753aee1a17adcafc86b3c792,2016-03,Staffordshire Police,Staffordshire Police,-2.096088,52.795103,On or near AMPLEFORTH DRIVE,E01029700,Stafford 011B,Investigation complete; no suspect identified
3474fb55f2bcba5a4fbd2b4119fdaff0dfaf84b0b1f65f614bfefa08c7c502e1,2016-03,Staffordshire Police,Staffordshire Police,-1.818478,52.806096,On or near Parking Area,E01029473,East Staffordshire 006E,Investigation complete; no suspect identified
0d463f1b6d307cf2d91e6d77084d59874eea2a7894f9c60b6565677d13b116fc,2016-03,Staffordshire Police,Staffordshire Police,-2.107030,52.806033,On or near LAMMASCOTE ROAD,E01029701,Stafford 010E,Investigation complete; no suspect identified
db8c2c232063abbf7530486c9610b2f23c5830746d2bcf184c1970c42c86d8a0,2016-03,Staffordshire Police,Staffordshire Police,-1.691724,52.654441,On or near MAIN ROAD,E01029517,Lichfield 008B,Investigation complete; no suspect identified
3237cffc6d4b6874716f000943f0c698ffdee6ab18b24e2c5bd1da172f5398c0,2016-03,Staffordshire Police,Staffordshire Police,-1.816997,52.809061,On or near ABBOTS BROMLEY ROAD,E01029473,East Staffordshire 006E,Investigation complete; no suspect identified
19d96a11c771e4833a1d66a799ef5d4ed15f10b79235160e77b78533ab5ae620,2016-03,Staffordshire Police,Staffordshire Police,-2.377467,52.836647,On or near Sports/Recreation Area,E01029696,Stafford 005B,Investigation complete; no suspect identified
834173f5880ca036568e066885853a3815c5ba34c4db8c84d34d181fa55f9b47,2016-03,Staffordshire Police,Staffordshire Police,-1.789910,52.719435,On or near Park/Open Space,E01029477,Lichfield 002A,Investigation complete; no suspect identified
9e59312e252c43cafacb763d348b5432a20e716d624809cc8f537f6d3992538a,2016-03,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
4c5c4fa5718105f37da7e4034303d5fc1a35c872d725e28cf5abeae978da7c76,2016-03,Staffordshire Police,Staffordshire Police,-2.179187,52.630379,On or near MANOR HOUSE PARK,E01029613,South Staffordshire 008A,Investigation complete; no suspect identified
e74f88aa6a69e3738dbf209f9c566e76b2ec866aaa2087ea327d008564eb8b64,2016-03,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
616bf9bab916521d51566e1f627d6422a78791c965144c4ea8503b455b167bd0,2016-03,Staffordshire Police,Staffordshire Police,-1.643361,52.798967,On or near CLARENCE STREET,E01029408,East Staffordshire 011B,Investigation complete; no suspect identified
f1f29fced041951d2dbdb8d152659db0d149d4105be545aef9a8dc4e92abf4c5,2016-03,Staffordshire Police,Staffordshire Police,-1.669150,52.621226,On or near KIRTLEY,E01029840,Tamworth 007A,Investigation complete; no suspect identified
58424f87ce70afa4482d030de6a0acc4869ab68c6f8321d04f1eaeb3704fd70c,2016-03,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
b4f9c5b835db06005d0f482acd8a0d0bfaede2236f5c70d9598bcf0cd2023f08,2016-03,Staffordshire Police,Staffordshire Police,-1.989572,52.688750,On or near BROOKLYN ROAD,E01029382,Cannock Chase 009C,Investigation complete; no suspect identified
9db774c1600e28578fd980891522152588075fa6b8e44e3f2c600703e4833e79,2016-03,Staffordshire Police,Staffordshire Police,-1.681807,52.629630,On or near SUMMERFIELD CLOSE,E01029833,Tamworth 005A,Investigation complete; no suspect identified
30656c6c1abc732dd6e6215beb1ef8501c6c77d3f5eeddf9420e1c85fe3b4b1c,2016-03,Staffordshire Police,Staffordshire Police,-2.377467,52.836647,On or near Sports/Recreation Area,E01029696,Stafford 005B,Investigation complete; no suspect identified
b77327d46b8938b7fb2a3fa59c81547b9a17172f564b2994612ac9705e2d7616,2016-03,Staffordshire Police,Staffordshire Police,-2.159482,52.955503,On or near IVYHOUSE DRIVE,E01029681,Stafford 002A,Investigation complete; no suspect identified
906a2b38bb2f5c7e43d7bca19a34b8606f898603b08593df85d90402709ef17d,2016-03,Staffordshire Police,Staffordshire Police,-1.989572,52.688750,On or near BROOKLYN ROAD,E01029382,Cannock Chase 009C,Investigation complete; no suspect identified
44793f65e54c7518acde47a528f6c54454caf77915f4bfe16e8a2c42ffc55414,2016-03,Staffordshire Police,Staffordshire Police,-2.015359,52.649932,On or near ALPHA WAY,E01029638,South Staffordshire 005A,Investigation complete; no suspect identified
98f9cce86b65af2e64ff26b4942639d1d60aa1105b8b0ea37192e50f044dcf4f,2016-03,Staffordshire Police,Staffordshire Police,-2.311073,52.862244,On or near VINEGAR HILL,E01029696,Stafford 005B,Investigation complete; no suspect identified
164ec8b5112cf8fdb02a3f5392a75f69c629a1a24da8a5d4970765465f50d532,2016-03,Staffordshire Police,Staffordshire Police,-1.635219,52.800749,On or near Parking Area,E01032896,East Staffordshire 011F,Investigation complete; no suspect identified
4ea2fbec8a8e9c5266045572630dd3df0bb7b7def88d454cba42d98440e710db,2016-03,Staffordshire Police,Staffordshire Police,-1.754249,52.734640,On or near MILL END LANE,E01029477,Lichfield 002A,Investigation complete; no suspect identified
3528e9b1f047e392f1735162d022e200e7d7f499600dda623279eabf4d94beca,2016-03,Staffordshire Police,Staffordshire Police,-1.697486,52.633546,On or near SILVER STREET,E01029835,Tamworth 002A,Investigation complete; no suspect identified
6ae165b2139e37b21606bfdb3ed3e96cf19b857e93b8b4a9797335e44a406700,2016-03,Staffordshire Police,Staffordshire Police,-1.684515,52.707156,On or near FIELD FARM DRIVE,E01029516,Lichfield 008A,Investigation complete; no suspect identified
39b3189b764c95cf63fae148bad108d3ec74757e6167b4a851b338a8421b92ff,2016-03,Staffordshire Police,Staffordshire Police,-2.088019,52.787198,On or near Pedestrian Subway,E01029759,Stafford 014G,Investigation complete; no suspect identified
2a0749b6a72a99c732e2839f3e0017d89be4d119d0c59cf3cbffaca84c1fef20,2016-03,Staffordshire Police,Staffordshire Police,-2.026453,52.687354,On or near Supermarket,E01029360,Cannock Chase 012B,Investigation complete; no suspect identified
af1a8d0779e01cda60ff2c9a6f96810aa6ca1468c9ce02fc1b86b6507d53dd20,2016-03,Staffordshire Police,Staffordshire Police,-2.124522,52.822674,On or near MOORFIELDS,E01029720,Stafford 007B,Investigation complete; no suspect identified
6cf1e6f472f9b26a705b043e0fd7e2f34eaad4a8456e599cdaa5f6bb2ded5ac2,2016-03,Staffordshire Police,Staffordshire Police,-1.933790,52.762402,On or near MARKET STREET,E01029404,Cannock Chase 002E,Investigation complete; no suspect identified
e1257096b646fe3d9065d67090d35b66be568897602a4c533c320b7195b5b24b,2016-03,Staffordshire Police,Staffordshire Police,-2.040951,52.782253,On or near Parking Area,E01029732,Stafford 011E,Investigation complete; no suspect identified
bf37fbbc95ab86fa26ca29b928bacca91f8b165589b11340a56882cbd27fc7aa,2016-03,Staffordshire Police,Staffordshire Police,-1.819116,52.684298,On or near Supermarket,E01029526,Lichfield 004E,Investigation complete; no suspect identified
eb00abff8ece8dbdcea0f56189f990b8e0d545714fd8da587effc24f695ccb14,2016-03,Staffordshire Police,Staffordshire Police,-1.699101,52.628543,On or near LADY MEADOW CLOSE,E01029835,Tamworth 002A,Investigation complete; no suspect identified
0a85e3738029a66b95f087cfb610d7371b15e416daa47e4ff8459b372a94283b,2016-03,Staffordshire Police,Staffordshire Police,-1.705947,52.645371,On or near PRIORY CLOSE,E01029849,Tamworth 002C,Investigation complete; no suspect identified
89aa7d0797ef7f66c01cae11a4dc3108a675c50f62ed442625542a7b93657d62,2016-03,Staffordshire Police,Staffordshire Police,-1.705947,52.645371,On or near PRIORY CLOSE,E01029849,Tamworth 002C,Investigation complete; no suspect identified
8488156b3c6634e425e2320521abb3357295c793b52a1984a2098898e353174f,2016-03,Staffordshire Police,Staffordshire Police,-1.741550,52.635502,On or near PLANTATION LANE,E01029517,Lichfield 008B,Investigation complete; no suspect identified
d375592086164462346662dd53c7798c0ee280c7b5648ad2a08ad7f310e2b2ed,2016-03,Staffordshire Police,Staffordshire Police,-1.615628,52.787023,On or near BLUESTONE LANE,E01029449,East Staffordshire 014A,Investigation complete; no suspect identified
ddc8b69714f592298f482dfe3cd5cae26f708461f28da06d27f7dafa2ba81773,2016-03,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
00db28d6fbdf556cbc23c0a83722f6062746ccad8e781ecc9dce4200f1a752b9,2016-03,Staffordshire Police,Staffordshire Police,-2.079232,52.953157,On or near STALLINGTON CLOSE,E01029703,Stafford 001B,Investigation complete; no suspect identified
b01bc0042f22af97d9e71f75a0144f13ce0b3db2163f0004ec503bb569dc8fcb,2016-03,Staffordshire Police,Staffordshire Police,-1.725135,52.760232,On or near ASH TREE ROAD,E01029439,East Staffordshire 015A,Investigation complete; no suspect identified
fc56e2d8973007a9501e6c7050e67d7e660ff14cdaf289847f88a29d1739b9fb,2016-03,Staffordshire Police,Staffordshire Police,-1.828685,52.681148,On or near MARLBOROUGH COURT,E01032899,Lichfield 004F,Investigation complete; no suspect identified
db19d98b7ceeaa3eca48c96d97635efe63f77b8cdc8870d915ef7a191f868f2b,2016-03,Staffordshire Police,Staffordshire Police,-2.111664,52.779528,On or near GARTH ROAD,E01029729,Stafford 016B,Investigation complete; no suspect identified
8b17e52a14e39a21876fe22cad90dfbcdd6808edb1b33097c464c3e4b70e8b15,2016-03,Staffordshire Police,Staffordshire Police,-1.655528,52.817170,On or near Hospital,E01029435,East Staffordshire 007B,Investigation complete; no suspect identified
ae3bfaacc6940c7b74dc02dda8d55cde7fcccc6390a063733ccdd4b8b7f1a7c2,2016-03,Staffordshire Police,Staffordshire Police,-1.625848,52.791739,On or near FREDERICK STREET,E01029451,East Staffordshire 014C,Investigation complete; no suspect identified
1233b7f91ce7a610b9e3946a10d06c04ebb54c85a19ce410acbe38e68192ebf9,2016-03,Staffordshire Police,Staffordshire Police,-2.018671,52.720491,On or near DAISY BANK,E01029383,Cannock Chase 004A,Investigation complete; no suspect identified
bef71995de93342cd466f80bd9df184f97d3f319b9e1786fd7b022a8575093be,2016-03,Staffordshire Police,Staffordshire Police,-1.663043,52.604793,On or near HASTINGS CLOSE,E01029867,Tamworth 010C,Investigation complete; no suspect identified
71af63b72a4a2378a7488fa60a626e23aaaab08b0235062fd3a54e701f69ede8,2016-03,Staffordshire Police,Staffordshire Police,-2.147629,52.901655,On or near CROWN STREET,E01029745,Stafford 003C,Investigation complete; no suspect identified
e681b769fb9503b4e2689b6c45e6bd869bd259105488d3d60bdb97ee5021f4d7,2016-03,Staffordshire Police,Staffordshire Police,-1.640665,52.796846,On or near QUEEN STREET,E01029409,East Staffordshire 011C,Investigation complete; no suspect identified
a5d792f92c79b020236ab72f48822e145f88728066a539938ff0a9bc90bffd8c,2016-03,Staffordshire Police,Staffordshire Police,-2.029812,52.688171,On or near Supermarket,E01029360,Cannock Chase 012B,Investigation complete; no suspect identified
7884068764f9c1a5fe89457474ba48072c1e60332614667c60f00327b6bdcedc,2016-03,Staffordshire Police,Staffordshire Police,-1.918857,52.743802,On or near BARN CLOSE,E01029347,Cannock Chase 003C,Investigation complete; no suspect identified
015ddea0622e1f947565ee9ef6b6176152f43417917c27d0f1396e4b68f3a685,2016-03,Staffordshire Police,Staffordshire Police,-2.156436,52.895252,On or near POPLAR CLOSE,E01029753,Stafford 003E,Investigation complete; no suspect identified
68d9eb361675da52a52e588014d195ea662c99fe5ebcb96b1f1c8ba0dc190fe2,2016-03,Staffordshire Police,Staffordshire Police,-1.693384,52.632645,On or near Shopping Area,E01029835,Tamworth 002A,Investigation complete; no suspect identified
183bc394b3a270934a8aead85d88080b6db5ac0b4b126526d64297adc89a815c,2016-03,Staffordshire Police,Staffordshire Police,-1.870697,52.905219,On or near CHEADLE ROAD,E01029461,East Staffordshire 003C,Investigation complete; no suspect identified
d90bc442376c64694025ead075212dce5c6ce8c4806c1e5f45f863d8efa135a7,2016-03,Staffordshire Police,Staffordshire Police,-1.959315,52.915530,On or near COWHOUSE LANE,E01029406,East Staffordshire 001B,Investigation complete; no suspect identified
2bd767ae5bbdb7e09572217a16d78025012ba4e3861ec8d084a61fdf6c2cf9fb,2016-03,Staffordshire Police,Staffordshire Police,-2.107833,52.782894,On or near CHURCH CLOSE,E01029735,Stafford 016D,Investigation complete; no suspect identified
8122c69bfec546e208fef7c42922652a3295dbf79705cbc13bb40978b995e207,2016-03,Staffordshire Police,Staffordshire Police,-2.193364,52.541789,On or near BRATCH LANE,E01029674,South Staffordshire 013D,Investigation complete; no suspect identified
a4b7e00d5281ba35ae7e9fe2f5948346876be57bbaa4e4015a39fc9cc22a8cf7,2016-03,Staffordshire Police,Staffordshire Police,-2.026321,52.689260,On or near PRICE STREET,E01029360,Cannock Chase 012B,Investigation complete; no suspect identified
1f68563abc94def898573777892d06d43a6e13e433a46b8fd509ac4b6a0618df,2016-03,Staffordshire Police,Staffordshire Police,-1.933288,52.751812,On or near HILLTOP,E01029346,Cannock Chase 003B,Investigation complete; no suspect identified
a2fa1f9747cd0c71e85b4fe62e08bb271ee8b1eb74eae679aa6dbf1e1eeaeb45,2016-03,Staffordshire Police,Staffordshire Police,-2.065497,52.787734,On or near THE CRESCENT,E01029731,Stafford 014D,Investigation complete; no suspect identified
d55536ddd9af3b796153976fb5b4f255bfdfa17260b53af586079b35eeb1ee1c,2016-03,Staffordshire Police,Staffordshire Police,-2.190931,52.941290,On or near APSLEY GROVE,E01029749,Stafford 002E,Investigation complete; no suspect identified
0c7097fdc1c2f7b3d9067934f2227ded0763ce40200fa0f297907e6a762acc18,2016-03,Staffordshire Police,Staffordshire Police,-2.240075,52.487692,On or near ENVILLE COMMON ROAD,E01029667,South Staffordshire 013B,Investigation complete; no suspect identified
ab76d152abbf444efe19f19cf3c78d43c0083010494beab5280813872d549d49,2016-03,Staffordshire Police,Staffordshire Police,-2.119223,52.719228,On or near GRANGE ROAD,E01029660,South Staffordshire 001F,Investigation complete; no suspect identified
7bd0331e72714cf7ef6cfb6ad60b72578cecc456e1e35d33b4942306fb14c823,2016-03,Staffordshire Police,Staffordshire Police,-2.093087,52.806513,On or near TIXALL ROAD,E01029723,Stafford 011C,Investigation complete; no suspect identified
5a3505d868c2df410b4b30678656a8f4d403575434b0fe546549d5c00132377c,2016-03,Staffordshire Police,Staffordshire Police,-2.203439,52.494989,On or near ASHWOOD LOWER LANE,E01029645,South Staffordshire 013A,Investigation complete; no suspect identified
95c706fb318fab08590db297d03dde561dbf60d372ab811ee322de3815c5fac1,2016-03,Staffordshire Police,Staffordshire Police,-1.885799,52.906645,On or near HAMILTON AVENUE,E01029431,East Staffordshire 002B,Investigation complete; no suspect identified
c3e46ecb5c450a0062e97d434c816e8297861c7057c014aa8416d0d9eedf76ad,2016-03,Staffordshire Police,Staffordshire Police,-2.240075,52.487692,On or near ENVILLE COMMON ROAD,E01029667,South Staffordshire 013B,Investigation complete; no suspect identified
aaddb3d42e84d7f76b27557ac75a9d3b6f6e491bee1f9449a8483a39e41404c3,2016-03,Staffordshire Police,Staffordshire Police,-1.897535,52.632629,On or near GARNET CLOSE,E01029523,Lichfield 011E,Investigation complete; no suspect identified
da6394bfbe0145539794a8e6f228ac1ee5f818fa0d1703ea185c820d578486b2,2016-03,Staffordshire Police,Staffordshire Police,-1.684290,52.621294,On or near BRIGHT CRESCENT,E01029827,Tamworth 006C,Investigation complete; no suspect identified
62ae73d86421029d3f0231818e501d1363aa551d5db0b80f430a2b65c00b2b12,2016-03,Staffordshire Police,Staffordshire Police,-1.630750,52.818705,On or near SHELLEY CLOSE,E01029429,East Staffordshire 008D,Investigation complete; no suspect identified
611fbec3c79f723d7efa7a0f474e274796a428c81162e16d78645ae6da0e3173,2016-03,Staffordshire Police,Staffordshire Police,-2.025432,52.687345,On or near FAIRMOUNT DRIVE,E01029360,Cannock Chase 012B,Investigation complete; no suspect identified
5ba78d4a30cb7e64ab25d517d60a695c5cc34e8ee6826e654a21d4fb8940ec19,2016-03,Staffordshire Police,Staffordshire Police,-1.698924,52.641370,On or near STEVENSON ROAD,E01029853,Tamworth 001E,Investigation complete; no suspect identified
6191dc16d015194597dd76bbdfeab3f037a3369ce660163dc2737bcb58c47ac1,2016-03,Staffordshire Police,Staffordshire Police,-1.865891,52.896799,On or near BALANCE STREET,E01029462,East Staffordshire 003D,Investigation complete; no suspect identified
fc139de2a8d3f1d54f4b8124d6bce8bcab4b6e77f7b6dc0d15ff437889b3a9c8,2016-03,Staffordshire Police,Staffordshire Police,-1.648396,52.798155,On or near ANGLESEY ROAD,E01029407,East Staffordshire 011A,Investigation complete; no suspect identified
c5023ec0aad11fb7cda74aa0ea5fa01d53dd589b7d7e2b86595ac9d5849c3ac9,2016-03,Staffordshire Police,Staffordshire Police,-2.029487,52.689906,On or near Parking Area,E01029360,Cannock Chase 012B,Investigation complete; no suspect identified
c1c7e00c8e62f60f79b42afd4beab1fc5b41596b2cd38fcfcdf0b6e81be23a23,2016-03,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
8232243e7e486a39e48bb462e4350ced001a9d91b70a8e1095799ff63d595a5e,2016-03,Staffordshire Police,Staffordshire Police,-1.666169,52.793594,On or near SPINNEY ROAD,E01029413,East Staffordshire 013A,Investigation complete; no suspect identified
faf68a9319016bf7bce817be6f01169896e04575e364c9c5d1c655675118edf6,2016-03,Staffordshire Police,Staffordshire Police,-1.933033,52.753241,On or near NEWMAN GROVE,E01029345,Cannock Chase 003A,Investigation complete; no suspect identified
a57a4fe3fa76a2f820d39b80ba421b0702c9bc27bad6a5939b458d58703bece6,2016-03,Staffordshire Police,Staffordshire Police,-2.129041,52.639938,On or near CLUB LANE,E01029616,South Staffordshire 006A,Investigation complete; no suspect identified
8668c94eba0656f0a820488b5b0bbd7b3adea889688e5cdbb89136cd5107e4e8,2016-03,Staffordshire Police,Staffordshire Police,-2.120062,52.809086,On or near Parking Area,E01029701,Stafford 010E,Investigation complete; no suspect identified
279d28a9b4f3fe9bffa0feafabdf0ef74c0a1bfa2194929ab4e7c722737656eb,2016-03,Staffordshire Police,Staffordshire Police,-1.865872,52.902867,On or near SHARLOTTE COURT,E01029461,East Staffordshire 003C,Investigation complete; no suspect identified
87632e1ec37dfa66bcd1fb4340311cf9c870e8327e8c93d5296bc986f5d9f3ce,2016-03,Staffordshire Police,Staffordshire Police,-2.129041,52.639938,On or near CLUB LANE,E01029616,South Staffordshire 006A,Investigation complete; no suspect identified
c12b0dabf1e7caebe352f2c31b64ee7a4961bfe4f19258f71d73119819adbe5b,2016-03,Staffordshire Police,Staffordshire Police,-2.129041,52.639938,On or near CLUB LANE,E01029616,South Staffordshire 006A,Investigation complete; no suspect identified
ceec4f6b4e936ee77883209990f2f0814098e016ddf283885472cadac1e307fc,2016-03,Staffordshire Police,Staffordshire Police,-2.129041,52.639938,On or near CLUB LANE,E01029616,South Staffordshire 006A,Investigation complete; no suspect identified
22db399f0f2406155000f38b0213f4a9b1a5cd5c91c6158b05e525769340935c,2016-03,Staffordshire Police,Staffordshire Police,-2.203439,52.494989,On or near ASHWOOD LOWER LANE,E01029645,South Staffordshire 013A,Investigation complete; no suspect identified
8201a4942f999ae9d22285e512edd7ed7c1eca1a6b4ab89454bfc8921706108d,2016-03,Staffordshire Police,Staffordshire Police,-2.129041,52.639938,On or near CLUB LANE,E01029616,South Staffordshire 006A,Investigation complete; no suspect identified
4b704696d1ffc5ace8e241cc59694479d5309a200cf6bbbea6d90b5e56acf497,2016-03,Staffordshire Police,Staffordshire Police,-2.028967,52.708982,On or near CLARION WAY,E01029354,Cannock Chase 007A,Investigation complete; no suspect identified
3f290b11ce78481beaef5d639de83f0d0a099e7bc79feaa2f000dc2d2e47dfe4,2016-03,Staffordshire Police,Staffordshire Police,-2.129041,52.639938,On or near CLUB LANE,E01029616,South Staffordshire 006A,Investigation complete; no suspect identified
5b1aa9d9ebe81e36c97f9597d2cf60b4dffcb63875c09580264715fa105cbce0,2016-03,Staffordshire Police,Staffordshire Police,-2.129041,52.639938,On or near CLUB LANE,E01029616,South Staffordshire 006A,Investigation complete; no suspect identified
239eb2bf964fc63b65652c065af261fd9ace351fbfb8035338a75f4182a160f4,2016-03,Staffordshire Police,Staffordshire Police,-2.129041,52.639938,On or near CLUB LANE,E01029616,South Staffordshire 006A,Investigation complete; no suspect identified
884d8b947203d6ae1d073ec8bf62da212fe6ac8cb6e338c92cbd63ba201bb233,2016-03,Staffordshire Police,Staffordshire Police,-2.017234,52.719080,On or near HEDGEROW CLOSE,E01029385,Cannock Chase 004B,Investigation complete; no suspect identified
f4bf03a43da5923cc0f8755498ba3ec25d4a4fcc58d8287a37470f751f5098f7,2016-03,Staffordshire Police,Staffordshire Police,-2.017234,52.719080,On or near HEDGEROW CLOSE,E01029385,Cannock Chase 004B,Investigation complete; no suspect identified
19861153d6c0af303acee99e7e5aabcac138cfae7289b601e40d84d20270477b,2016-03,Staffordshire Police,Staffordshire Police,-2.256748,52.521064,On or near MANOR LANE,E01029667,South Staffordshire 013B,Investigation complete; no suspect identified
b34a6271968e275707cbe9b3ecbae08886c48fa42b5232ff9bedb3fe482d6f72,2016-03,Staffordshire Police,Staffordshire Police,-1.682032,52.631240,On or near ARGYLE AVENUE,E01029831,Tamworth 004B,Investigation complete; no suspect identified
5eb92a84a1766d2968417541563918a8966b2ec8a4d7e05611e10ae458a04c8c,2016-03,Staffordshire Police,Staffordshire Police,-1.674111,52.605553,On or near Pedestrian Subway,E01032902,Tamworth 010G,Investigation complete; no suspect identified
43585a2dfaf78ffdcdb709deddff77f379a4b7bdbcc9e69ab0e3533a9bc25bde,2016-03,Staffordshire Police,Staffordshire Police,-1.864018,52.644192,On or near RAIKES LANE,E01029522,Lichfield 011D,Investigation complete; no suspect identified
a8974d94611d381a27ff35d857d374eeffbebb7fe855bbd021dbf1d7eee326bb,2016-03,Staffordshire Police,Staffordshire Police,-1.881129,52.907414,On or near GARDNER PLACE,E01029431,East Staffordshire 002B,Investigation complete; no suspect identified
a50058abb3c28ca02100d23a110e10f3c3abc6db82db7224380fac7229004693,2016-03,Staffordshire Police,Staffordshire Police,-1.688675,52.619544,On or near BROADSMEATH,E01029827,Tamworth 006C,Investigation complete; no suspect identified
9b128a305c6c77106df6b1a13751bb60462ad1397333134348154b42fa7d8014,2016-03,Staffordshire Police,Staffordshire Police,-1.659395,52.787525,On or near BURTON ROAD,E01029416,East Staffordshire 013D,Investigation complete; no suspect identified
9b4e818d343802d77f86eff2a79fbc72a94507ea5ac7cd1f0889730718f6f94f,2016-03,Staffordshire Police,Staffordshire Police,-1.869762,52.904714,On or near CHEADLE ROAD,E01029461,East Staffordshire 003C,Investigation complete; no suspect identified
86ca7c0b224c366cc8c0ea77cfe2a9bb9182c20a0efc2b0b772adeb99f8cb0aa,2016-03,Staffordshire Police,Staffordshire Police,-1.637163,52.816657,On or near THORNLEY STREET,E01029426,East Staffordshire 008A,Investigation complete; no suspect identified
560b59dda2feb09d92117b15b7f4d9174e070c9088e0012d94f86f9c92e9d989,2016-03,Staffordshire Police,Staffordshire Police,-1.869762,52.904714,On or near CHEADLE ROAD,E01029461,East Staffordshire 003C,Investigation complete; no suspect identified
cfff8183037717fde2cadea7550542bb4269e9565c192842d3234d45186c427e,2016-03,Staffordshire Police,Staffordshire Police,-1.689402,52.616948,On or near ST CHRISTOPHER'S DRIVE,E01029863,Tamworth 009D,Investigation complete; no suspect identified
a8e070f5722c150af5883d929efbc204ccc805375726e5715afcfce60e955361,2016-03,Staffordshire Police,Staffordshire Police,-1.662988,52.608066,On or near PADDOCK CLOSE,E01029867,Tamworth 010C,Investigation complete; no suspect identified
025928c57bdda24cf3903c911a02e0b285245f092512ae0b598e7adabde7cc34,2016-03,Staffordshire Police,Staffordshire Police,-1.646639,52.811840,On or near SHOBNALL CLOSE,E01029445,East Staffordshire 009A,Investigation complete; no suspect identified
502ec488866a535b74881981cd50a87d29124f206a3fb4b9d7d4385cee0ec51c,2016-03,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
0d37f630f2b6a173d055844a97a199713131e09f2270512f3a81100bd7e2a023,2016-03,Staffordshire Police,Staffordshire Police,-1.971000,52.674372,On or near Supermarket,E01029396,Cannock Chase 013C,Investigation complete; no suspect identified
3a6adcc874a030781fcebc874f65b56bcaac736ae4c68802924638a315ba8f16,2016-03,Staffordshire Police,Staffordshire Police,-1.851951,52.650785,On or near ASHCROFT LANE,E01029521,Lichfield 011C,Investigation complete; no suspect identified
050875db6d4d4fd8a97d99bad60b2128dd3a0e43a12f29e31887475ac2f68e64,2016-03,Staffordshire Police,Staffordshire Police,-2.193581,52.530794,On or near LAMB CRESCENT,E01029679,South Staffordshire 012D,Investigation complete; no suspect identified
1adce7d75ee78116f89c39d8b7b28be038e51a1efe98c36072afe98d42a7f3f2,2016-03,Staffordshire Police,Staffordshire Police,-2.180648,52.518975,On or near CHURNS HILL LANE,E01029645,South Staffordshire 013A,Investigation complete; no suspect identified
dcf87f94127162ca575cd181ad801bc17a1b2239581a6aca61f980fc50f6ca9f,2016-03,Staffordshire Police,Staffordshire Police,-1.880031,52.906550,On or near REDFERN ROAD,E01029431,East Staffordshire 002B,Investigation complete; no suspect identified
0be5b024457e2ba23131290881465cb8b898f34e5f65889a2349271d906a58aa,2016-03,Staffordshire Police,Staffordshire Police,-1.634742,52.822277,On or near MASEFIELD CRESCENT,E01029427,East Staffordshire 008B,Investigation complete; no suspect identified
fd1c40313a1d43ae50150250a49cd8b12ab751a0dbb71fbb0c53867286c6441e,2016-03,Staffordshire Police,Staffordshire Police,-2.013690,52.653609,On or near WHARWELL LANE,E01029638,South Staffordshire 005A,Investigation complete; no suspect identified
196f20e81c6e35da6ac0cc4cb599751992b4ddc0069640a44923141a81736ee9,2016-03,Staffordshire Police,Staffordshire Police,-1.873985,52.904503,On or near CROSS ROAD,E01029461,East Staffordshire 003C,Investigation complete; no suspect identified
7f76de3a2edb8fdabe90eb2655be4c0c2de0abd140dae5a5bf113968dd041165,2016-03,Staffordshire Police,Staffordshire Police,-2.119698,52.806120,On or near EARL STREET,E01029701,Stafford 010E,Investigation complete; no suspect identified
62419ca30d8101e316ec8c65ad186a329fff4cf6726b6681c8138a54cf151693,2016-03,Staffordshire Police,Staffordshire Police,-2.129041,52.639938,On or near CLUB LANE,E01029616,South Staffordshire 006A,Investigation complete; no suspect identified
8bf2a0094e17645e70be97afe4c9036dd00ffe1344d8cfd0306a190232f76c5f,2016-03,Staffordshire Police,Staffordshire Police,-2.129041,52.639938,On or near CLUB LANE,E01029616,South Staffordshire 006A,Investigation complete; no suspect identified
14fff6f3c97d6a3d12a84909a3f4def54bcf0e359a8d0cb31667a770068b1a55,2016-03,Staffordshire Police,Staffordshire Police,-2.122450,52.814154,On or near GREY FRIARS,E01029691,Stafford 010B,Investigation complete; no suspect identified
315424125d6576b6e5304dfff23ef0cecdfc764cafb6524553821ccddfb762cb,2016-03,Staffordshire Police,Staffordshire Police,-2.026202,52.712633,On or near MARGARET DRIVE,E01029357,Cannock Chase 007D,Investigation complete; no suspect identified
04e9ecc796c0be6a339f818b78a255a39f292ea521305ce78e7b13bf1c1ce7bb,2016-03,Staffordshire Police,Staffordshire Police,-2.019437,52.712580,On or near WARD STREET,E01029384,Cannock Chase 005A,Investigation complete; no suspect identified
